,height,weight,max_grade,years_climbing,age,sex
10708,186,63,55,12,30.0,0
10709,187,83,53,17,28.0,0
10710,165,58,36,2017,37.0,1
10711,155,48,44,2017,22.0,1
10712,179,68,44,7,33.0,0
10713,0,63,40,8,,0
10714,183,73,53,22,41.0,0
10715,0,0,62,2017,,0
10716,182,83,51,17,30.0,0
10717,0,0,40,15,27.0,1
10718,170,58,36,9,30.0,1
10719,178,73,46,9,,0
10720,178,63,53,11,30.0,0
10721,180,78,44,17,43.0,0
10722,160,0,51,2017,33.0,1
10723,180,83,51,14,,0
10724,0,0,57,2017,,0
10725,0,0,55,2017,,0
10726,172,63,40,11,39.0,0
10727,160,40,49,11,20.0,0
10728,0,68,49,11,31.0,0
10729,0,0,57,2017,,1
10730,175,58,49,12,26.0,0
10731,178,68,49,9,30.0,0
10732,166,63,64,15,36.0,0
10733,170,63,62,12,25.0,0
10734,175,63,64,12,24.0,0
10735,175,63,59,12,28.0,0
10736,171,63,62,9,28.0,0
10737,158,48,49,2017,31.0,1
10738,0,0,49,8,24.0,1
10739,0,63,53,7,27.0,0
10740,158,43,44,8,37.0,1
10741,169,58,62,10,29.0,0
10742,0,0,51,2017,,0
10743,156,48,62,17,44.0,1
10744,0,0,51,12,,0
10745,174,68,53,10,26.0,0
10746,180,68,55,2017,29.0,0
10747,175,63,53,12,34.0,0
10748,191,93,66,10,30.0,0
10749,0,0,55,14,24.0,0
10750,185,73,49,9,38.0,0
10751,0,53,57,2017,22.0,0
10752,168,68,53,9,29.0,0
10753,155,53,40,9,29.0,1
10754,174,63,59,10,25.0,0
10755,186,83,62,10,33.0,0
10756,180,68,44,7,28.0,0
10757,0,0,55,2017,,0
10758,178,68,51,7,,0
10759,0,78,46,2017,,0
10760,180,68,21,8,25.0,0
10761,185,68,53,9,,0
10762,0,73,55,11,,0
10763,180,73,55,2017,,0
10764,0,0,51,2017,,0
10765,174,63,53,8,32.0,0
10766,165,53,49,2017,29.0,1
10767,184,68,49,10,26.0,0
10768,182,73,62,2017,26.0,0
10769,176,68,55,9,29.0,0
10770,187,68,40,8,25.0,0
10771,162,0,36,10,18.0,1
10772,172,63,57,9,25.0,0
10773,178,68,40,9,34.0,0
10774,181,68,46,8,35.0,0
10775,179,68,53,9,32.0,0
10776,0,0,55,8,,0
10777,0,0,49,2017,,0
10778,181,83,55,19,34.0,0
10779,183,73,49,8,25.0,0
10780,170,63,55,37,58.0,0
10781,191,88,44,8,32.0,0
10782,188,83,55,2017,28.0,0
10783,183,73,49,16,,0
10784,0,0,51,2017,,0
10785,160,58,42,13,34.0,1
10786,172,68,49,8,35.0,0
10787,167,53,57,2017,32.0,1
10788,173,73,49,12,38.0,0
10789,167,63,42,12,,1
10790,181,73,53,34,,0
10791,173,68,66,9,25.0,0
10792,145,0,44,12,17.0,1
10793,0,0,44,7,,0
10794,174,58,49,22,49.0,1
10795,0,0,49,2017,46.0,0
10796,194,83,55,10,33.0,0
10797,0,0,51,8,,0
10798,0,0,38,8,,0
10799,0,0,59,10,30.0,0
10800,190,73,49,7,33.0,0
10801,178,68,66,8,19.0,0
10802,0,68,57,19,24.0,0
10803,196,83,55,11,18.0,0
10804,178,78,53,8,36.0,0
10805,181,68,53,2017,29.0,0
10806,0,0,44,10,,0
10807,183,78,53,8,31.0,0
10808,172,58,59,8,29.0,1
10809,0,78,55,2017,28.0,0
10810,187,0,68,17,35.0,0
10811,170,63,44,16,42.0,0
10812,173,63,57,8,27.0,0
10813,183,73,59,11,31.0,0
10814,0,0,49,2017,32.0,0
10815,178,63,53,9,31.0,0
10816,185,78,40,9,36.0,0
10817,255,0,49,2017,,0
10818,173,0,55,14,27.0,1
10819,193,78,62,9,36.0,0
10820,0,0,55,2017,,0
10821,182,73,55,8,35.0,0
10822,183,78,40,10,,0
10823,0,58,55,2017,34.0,0
10824,178,68,53,17,32.0,0
10825,180,68,49,11,24.0,0
10826,167,63,42,8,34.0,1
10827,176,63,38,2017,41.0,0
10828,179,58,21,9,22.0,0
10829,0,0,36,27,52.0,0
10830,0,58,44,2017,22.0,0
10831,175,73,49,25,35.0,0
10832,185,78,44,11,33.0,0
10833,186,73,53,11,34.0,0
10834,165,58,62,11,,0
10835,180,68,57,9,30.0,0
10836,177,73,33,10,,0
10837,186,0,66,8,25.0,0
10838,0,68,44,8,29.0,0
10839,171,68,62,11,34.0,0
10840,175,63,59,2017,24.0,0
10841,189,83,55,21,35.0,0
10842,255,100,55,51,,1
10843,176,63,62,8,34.0,0
10844,0,0,51,2017,,0
10845,178,73,49,15,,0
10846,0,0,55,10,34.0,0
10847,180,73,59,22,38.0,0
10848,0,68,40,8,28.0,0
10849,181,73,57,22,37.0,0
10850,172,0,53,11,47.0,0
10851,0,0,44,9,26.0,0
10852,162,0,38,7,36.0,1
10853,167,58,51,8,,0
10854,183,73,36,7,34.0,0
10855,183,68,46,8,,0
10856,178,83,55,21,38.0,0
10857,0,0,53,2017,,0
10858,183,73,49,27,27.0,0
10859,182,78,42,7,,0
10860,181,78,49,7,33.0,0
10861,0,0,49,9,,0
10862,180,68,64,16,,0
10863,180,68,64,8,23.0,0
10864,163,58,29,7,28.0,0
10865,175,58,59,8,34.0,0
10866,184,83,49,27,,0
10867,0,0,57,2017,,0
10868,180,68,70,15,25.0,0
10869,0,68,29,16,31.0,0
10870,182,98,31,12,34.0,0
10871,0,0,57,8,28.0,0
10872,180,63,64,9,24.0,0
10873,180,0,46,26,47.0,0
10874,0,78,57,9,26.0,0
10875,0,0,49,2017,,0
10876,185,73,68,7,23.0,0
10877,175,63,49,9,,0
10878,0,0,53,12,,0
10879,0,0,38,11,,0
10880,170,73,53,16,47.0,0
10881,179,83,49,30,48.0,0
10882,100,98,53,11,41.0,0
10883,183,78,36,11,,0
10884,0,0,62,8,,0
10885,0,73,49,16,39.0,0
10886,180,63,57,8,25.0,0
10887,180,73,53,2017,,0
10888,179,83,51,8,28.0,0
10889,170,63,57,8,,0
10890,180,73,44,10,38.0,0
10891,188,73,38,2017,30.0,0
10892,180,73,51,2017,37.0,0
10893,0,0,49,2017,,0
10894,179,73,66,10,25.0,0
10895,173,68,55,8,25.0,0
10896,0,0,49,2017,,0
10897,0,53,51,2017,33.0,1
10898,185,68,42,8,29.0,0
10899,186,73,62,9,,0
10900,172,58,44,17,34.0,1
10901,179,68,49,8,33.0,0
10902,0,0,59,2017,,0
10903,0,0,44,8,,0
10904,174,68,62,12,,0
10905,182,73,53,17,42.0,0
10906,180,78,51,12,33.0,0
10907,0,0,57,2017,,0
10908,0,0,42,10,,0
10909,0,0,44,9,30.0,1
10910,0,0,57,11,33.0,0
10911,182,73,53,2017,28.0,0
10912,140,43,66,10,21.0,0
10913,175,58,36,10,,1
10914,0,68,59,9,26.0,0
10915,0,73,40,9,29.0,0
10916,183,78,53,9,,0
10917,180,73,42,8,,0
10918,0,78,46,37,54.0,0
10919,182,73,62,2017,,0
10920,160,53,49,8,,0
10921,0,0,64,2017,,0
10922,0,63,59,2017,28.0,0
10923,183,63,57,2017,,0
10924,0,0,51,2017,,0
10925,157,48,66,12,20.0,0
10926,170,58,38,9,23.0,0
10927,170,68,44,10,,0
10928,160,53,51,20,36.0,1
10929,0,0,40,2017,,1
10930,172,68,59,9,25.0,0
10931,0,43,59,12,,0
10932,165,73,55,10,,0
10933,175,58,40,8,33.0,1
10934,0,0,59,2017,46.0,0
10935,185,73,59,10,30.0,0
10936,178,73,49,2017,28.0,0
10937,156,43,53,13,31.0,1
10938,152,0,51,2017,32.0,1
10939,0,0,49,2017,,0
10940,166,58,49,11,23.0,0
10941,169,68,44,2017,,0
10942,179,68,53,30,35.0,0
10943,172,63,51,2017,41.0,0
10944,183,68,55,8,27.0,0
10945,179,73,62,12,23.0,0
10946,173,58,46,17,37.0,0
10947,175,68,55,9,25.0,0
10948,180,68,44,8,,0
10949,159,0,46,8,31.0,1
10950,183,78,51,13,36.0,0
10951,185,63,59,8,24.0,0
10952,162,58,44,8,,0
10953,0,0,33,2017,,0
10954,173,73,44,39,56.0,0
10955,175,73,53,13,30.0,0
10956,0,0,53,2017,,1
10957,255,0,55,2017,,1
10958,183,78,36,7,,0
10959,188,73,44,7,29.0,0
10960,0,0,40,8,,0
10961,183,73,59,10,32.0,0
10962,0,0,33,2017,,0
10963,0,0,59,9,,0
10964,180,68,64,12,23.0,0
10965,175,63,59,10,25.0,0
10966,177,63,62,2017,38.0,0
10967,174,63,55,18,35.0,1
10968,183,73,53,37,51.0,0
10969,0,78,59,23,43.0,0
10970,167,53,38,8,29.0,1
10971,161,53,44,2017,32.0,1
10972,0,0,62,2017,31.0,0
10973,0,88,57,17,34.0,0
10974,0,0,55,2017,44.0,0
10975,175,63,40,7,29.0,0
10976,175,0,55,8,28.0,0
10977,182,83,51,9,29.0,0
10978,177,73,44,2017,38.0,0
10979,170,58,51,2017,35.0,0
10980,183,73,57,7,24.0,0
10981,175,63,51,13,35.0,0
10982,183,88,40,15,40.0,0
10983,0,0,53,12,29.0,0
10984,175,53,55,15,23.0,1
10985,170,0,42,9,,1
10986,191,88,44,7,28.0,0
10987,178,73,62,2017,,0
10988,0,0,51,2017,,0
10989,0,0,57,2017,36.0,0
10990,0,0,42,2017,35.0,0
10991,178,73,57,9,,0
10992,173,68,53,10,30.0,0
10993,159,0,53,11,36.0,1
10994,0,0,36,2017,,0
10995,152,48,38,8,,1
10996,120,0,49,9,17.0,0
10997,170,63,66,2017,33.0,0
10998,155,48,64,2017,42.0,1
10999,171,58,38,8,31.0,0
11000,188,63,51,7,28.0,0
11001,175,68,53,28,59.0,0
11002,0,0,68,17,28.0,0
11003,165,58,51,9,32.0,0
11004,0,0,51,2017,,0
11005,160,58,57,13,40.0,0
11006,175,73,53,8,26.0,0
11007,187,83,51,7,22.0,0
11008,175,73,36,8,37.0,0
11009,0,0,51,2017,,0
11010,0,83,51,11,28.0,0
11011,168,63,53,9,34.0,0
11012,184,73,51,9,29.0,0
11013,0,0,59,11,,0
11014,0,0,49,11,33.0,1
11015,0,83,53,9,31.0,0
11016,0,58,57,18,35.0,0
11017,175,58,66,12,24.0,0
11018,0,0,46,2017,,0
11019,0,0,42,12,32.0,1
11020,190,0,53,2017,,0
11021,173,63,57,2017,22.0,0
11022,173,68,57,7,27.0,0
11023,0,0,36,2017,,0
11024,170,58,44,24,28.0,0
11025,178,63,53,9,24.0,0
11026,183,0,53,12,,0
11027,0,0,21,2017,,1
11028,184,78,49,7,,0
11029,178,73,53,9,,0
11030,0,63,44,30,44.0,0
11031,180,73,46,11,29.0,0
11032,0,0,44,2017,,0
11033,0,0,64,8,22.0,0
11034,0,0,49,8,39.0,0
11035,0,0,51,17,,0
11036,0,0,44,2017,,1
11037,169,58,49,8,,0
11038,157,48,55,10,21.0,0
11039,180,73,55,34,49.0,0
11040,175,0,49,11,30.0,0
11041,188,83,36,2017,29.0,0
11042,186,73,44,8,44.0,0
11043,182,63,62,19,24.0,0
11044,0,63,44,13,29.0,0
11045,62,63,40,10,40.0,0
11046,0,43,49,16,20.0,0
11047,0,78,53,11,,0
11048,175,73,49,13,,0
11049,0,53,51,2017,25.0,1
11050,163,48,51,9,36.0,1
11051,174,63,49,2017,,0
11052,200,88,44,8,28.0,0
11053,175,63,51,10,32.0,0
11054,0,53,55,23,,1
11055,0,58,55,8,20.0,0
11056,0,78,57,20,39.0,0
11057,177,73,59,11,25.0,0
11058,0,0,57,2017,33.0,1
11059,184,73,40,14,38.0,0
11060,180,73,51,2017,29.0,0
11061,183,73,57,11,34.0,0
11062,0,0,36,2017,,0
11063,182,73,36,8,31.0,0
11064,180,0,38,9,27.0,0
11065,0,0,53,10,27.0,0
11066,0,0,44,2017,,0
11067,197,83,40,9,48.0,0
11068,180,73,53,2017,30.0,0
11069,0,0,64,9,,0
11070,172,58,55,22,33.0,0
11071,178,68,42,9,,0
11072,185,73,44,2017,,0
11073,182,78,36,8,,0
11074,160,63,64,2017,23.0,0
11075,0,0,62,15,26.0,1
11076,0,0,44,9,,0
11077,168,68,44,7,32.0,0
11078,185,88,44,8,29.0,0
11079,173,63,57,2017,24.0,0
11080,0,0,46,2017,22.0,0
11081,0,0,36,7,27.0,1
11082,0,68,51,2017,,0
11083,178,68,49,31,,0
11084,130,40,40,10,16.0,0
11085,180,68,40,7,24.0,0
11086,170,63,64,8,30.0,0
11087,189,88,55,2017,,0
11088,0,0,53,2017,,0
11089,170,63,49,12,30.0,0
11090,185,73,38,2017,31.0,0
11091,0,0,59,2017,,0
11092,177,0,55,2017,,0
11093,175,63,64,12,24.0,0
11094,0,0,59,2017,,0
11095,178,73,51,9,33.0,0
11096,173,58,49,17,36.0,0
11097,175,63,53,8,,0
11098,185,78,55,11,38.0,0
11099,175,63,57,9,28.0,0
11100,172,68,46,8,7.0,0
11101,180,73,49,10,,0
11102,164,58,62,27,37.0,0
11103,100,100,62,9,,0
11104,193,93,53,14,41.0,0
11105,0,0,42,2017,,0
11106,0,68,59,9,25.0,0
11107,0,0,57,10,36.0,0
11108,175,63,53,10,27.0,0
11109,0,0,44,2017,,0
11110,0,68,55,24,38.0,0
11111,165,48,51,2017,29.0,1
11112,0,0,64,2017,,0
11113,181,73,53,15,42.0,0
11114,0,0,59,10,26.0,0
11115,192,73,44,2017,,0
11116,154,48,38,9,43.0,1
11117,0,0,57,2017,,0
11118,168,48,62,10,27.0,1
11119,179,73,59,8,40.0,0
11120,186,73,49,2017,34.0,0
11121,182,73,57,10,33.0,0
11122,0,0,55,2017,23.0,0
11123,162,0,62,11,25.0,1
11124,180,63,53,2017,27.0,0
11125,180,73,42,11,37.0,0
11126,185,68,53,2017,23.0,0
11127,164,68,59,8,27.0,0
11128,193,83,49,14,31.0,0
11129,176,63,57,7,24.0,0
11130,177,68,40,2017,,0
11131,172,63,59,36,55.0,0
11132,180,68,49,14,37.0,0
11133,174,63,55,9,21.0,0
11134,0,0,57,13,24.0,0
11135,187,78,53,2017,35.0,0
11136,165,48,62,19,31.0,1
11137,179,68,57,8,24.0,0
11138,0,0,57,8,,0
11139,178,63,62,9,27.0,0
11140,187,73,36,30,,0
11141,0,0,40,2017,,0
11142,0,0,64,9,29.0,1
11143,177,78,51,9,49.0,0
11144,0,68,57,2017,43.0,0
11145,0,0,49,2017,,0
11146,0,0,64,2017,,0
11147,178,78,59,2017,,0
11148,0,0,44,2017,,1
11149,166,63,55,2017,29.0,0
11150,175,63,53,2017,22.0,0
11151,166,58,51,12,32.0,1
11152,0,0,40,33,50.0,0
11153,0,0,53,2017,,0
11154,163,58,53,18,37.0,0
11155,255,63,62,2017,24.0,0
11156,0,0,57,2017,,0
11157,183,68,44,10,28.0,0
11158,175,68,57,15,,0
11159,176,68,36,10,,0
11160,184,68,68,2017,37.0,0
11161,171,58,44,8,37.0,1
11162,0,0,53,13,19.0,0
11163,161,0,33,2017,,1
11164,172,68,57,22,41.0,0
11165,187,78,49,8,28.0,0
11166,200,100,49,2017,43.0,1
11167,183,73,64,9,20.0,0
11168,186,68,55,10,25.0,0
11169,186,63,62,9,24.0,0
11170,180,68,62,16,,0
11171,183,73,64,24,37.0,0
11172,179,68,57,8,23.0,0
11173,157,0,49,8,34.0,1
11174,0,0,51,20,39.0,0
11175,170,83,49,8,36.0,0
11176,181,73,44,8,34.0,0
11177,0,0,57,2017,,0
11178,0,0,49,2017,,0
11179,0,0,66,13,20.0,0
11180,178,73,59,8,31.0,0
11181,167,58,64,11,23.0,0
11182,176,78,42,11,,0
11183,183,0,40,15,,0
11184,0,73,55,2017,40.0,0
11185,0,0,13,2017,,0
11186,172,0,49,11,28.0,1
11187,172,63,55,8,34.0,0
11188,181,78,31,8,37.0,0
11189,187,83,57,11,28.0,0
11190,180,73,53,10,39.0,0
11191,168,48,49,8,32.0,1
11192,183,73,57,2017,41.0,0
11193,174,0,64,12,,0
11194,172,53,44,7,33.0,1
11195,190,0,51,2017,30.0,0
11196,178,73,42,9,41.0,0
11197,0,63,66,10,26.0,1
11198,174,68,53,13,35.0,0
11199,178,0,53,16,,0
11200,0,43,44,7,,1
11201,0,0,40,2017,,0
11202,160,48,57,8,,1
11203,175,58,57,9,35.0,0
11204,175,73,33,9,30.0,0
11205,0,0,49,9,32.0,1
11206,0,0,44,14,33.0,1
11207,0,73,57,10,23.0,0
11208,168,58,55,12,25.0,1
11209,170,73,51,2017,31.0,0
11210,185,83,40,34,,0
11211,184,78,42,7,24.0,0
11212,182,78,53,9,29.0,0
11213,0,0,59,2017,,0
11214,170,68,49,7,34.0,0
11215,168,0,44,10,36.0,0
11216,178,73,57,2017,,0
11217,0,0,55,15,37.0,0
11218,175,63,57,13,38.0,0
11219,180,63,49,10,26.0,0
11220,187,73,40,7,34.0,0
11221,170,0,51,2017,,0
11222,0,0,51,8,,0
11223,0,63,49,9,21.0,0
11224,167,58,42,7,27.0,1
11225,194,83,57,2017,26.0,0
11226,0,0,44,2017,,0
11227,193,83,59,8,,0
11228,0,83,44,10,16.0,0
11229,0,0,44,2017,41.0,0
11230,175,73,49,8,,0
11231,168,58,53,14,32.0,0
11232,0,0,62,2017,,0
11233,171,0,57,8,,0
11234,178,83,33,11,43.0,0
11235,122,40,42,9,14.0,0
11236,157,0,57,2017,21.0,1
11237,185,83,59,10,,0
11238,186,83,49,19,34.0,0
11239,190,88,53,2017,43.0,0
11240,175,68,49,8,33.0,0
11241,179,78,33,2017,,0
11242,176,63,42,14,32.0,0
11243,192,83,40,8,35.0,0
11244,170,63,62,8,25.0,0
11245,0,0,33,12,,1
11246,168,58,57,9,24.0,0
11247,150,48,55,15,34.0,1
11248,175,58,62,2017,23.0,0
11249,0,0,57,2017,,0
11250,0,0,55,2017,23.0,0
11251,0,63,64,9,,0
11252,183,68,51,2017,34.0,0
11253,173,63,53,17,37.0,0
11254,194,83,49,9,27.0,0
11255,0,0,57,2017,,0
11256,176,73,38,10,30.0,0
11257,170,68,53,7,31.0,0
11258,178,68,49,12,34.0,0
11259,182,73,55,8,30.0,0
11260,180,0,38,8,33.0,0
11261,169,58,53,2017,38.0,0
11262,178,78,53,12,28.0,0
11263,167,0,40,10,37.0,1
11264,184,78,46,7,32.0,0
11265,0,0,53,2017,28.0,0
11266,0,73,57,2017,35.0,0
11267,169,53,66,11,17.0,0
11268,170,58,44,8,40.0,0
11269,188,83,62,10,32.0,0
11270,0,78,53,2017,,0
11271,172,68,59,2017,28.0,0
11272,165,0,55,8,32.0,0
11273,169,63,46,8,32.0,0
11274,0,0,36,2017,,1
11275,0,68,64,15,31.0,0
11276,177,73,59,8,26.0,0
11277,168,63,57,9,22.0,0
11278,0,0,55,2017,,0
11279,188,78,55,11,45.0,0
11280,174,63,36,9,23.0,0
11281,0,0,46,2017,,1
11282,165,68,57,13,27.0,0
11283,167,53,57,15,21.0,0
11284,180,78,44,12,35.0,0
11285,175,63,59,2017,30.0,0
11286,183,73,53,11,28.0,0
11287,174,68,44,8,29.0,0
11288,186,68,40,2017,32.0,0
11289,168,63,51,10,20.0,0
11290,0,0,55,2017,,0
11291,0,0,49,10,,1
11292,173,0,49,15,33.0,0
11293,0,0,57,2017,,0
11294,175,73,55,7,,0
11295,0,0,42,13,21.0,0
11296,168,63,44,10,34.0,0
11297,181,68,53,7,30.0,0
11298,185,63,51,8,30.0,1
11299,171,63,49,8,32.0,0
11300,168,53,40,10,22.0,0
11301,180,68,51,10,30.0,0
11302,155,58,57,12,,1
11303,0,0,55,10,23.0,0
11304,186,78,55,32,49.0,0
11305,0,0,57,2017,,0
11306,177,0,59,8,27.0,0
11307,181,63,57,9,26.0,0
11308,0,0,51,2017,,0
11309,0,73,51,2017,25.0,0
11310,0,0,57,10,35.0,1
11311,0,73,53,9,40.0,0
11312,0,0,42,2017,,0
11313,0,0,59,14,34.0,0
11314,169,53,53,10,22.0,1
11315,180,73,53,17,37.0,0
11316,170,53,53,8,33.0,0
11317,0,73,55,12,39.0,0
11318,184,73,51,7,35.0,0
11319,177,68,51,8,,0
11320,191,88,36,10,33.0,0
11321,0,0,21,2017,,0
11322,0,0,64,11,,1
11323,180,78,49,11,27.0,0
11324,0,0,46,2017,,0
11325,0,0,66,2017,,0
11326,186,83,38,10,33.0,0
11327,185,88,57,10,40.0,0
11328,0,0,51,2017,,0
11329,165,0,59,2017,21.0,0
11330,177,63,51,10,32.0,0
11331,160,58,40,11,30.0,1
11332,165,53,36,8,26.0,1
11333,170,0,51,8,33.0,0
11334,0,0,59,10,,0
11335,0,0,49,2017,,0
11336,175,63,59,7,26.0,0
11337,180,63,66,15,33.0,0
11338,190,68,53,9,35.0,0
11339,181,73,51,2017,33.0,0
11340,192,88,38,10,31.0,0
11341,0,0,57,2017,,0
11342,140,40,33,2017,17.0,0
11343,158,53,44,8,28.0,1
11344,0,0,49,2017,,1
11345,176,63,64,12,23.0,0
11346,170,58,62,9,31.0,0
11347,177,78,49,14,45.0,0
11348,170,58,55,8,,0
11349,179,63,64,12,27.0,0
11350,180,78,57,7,22.0,0
11351,176,63,62,2017,4.0,0
11352,174,73,51,8,34.0,0
11353,180,73,40,7,,0
11354,185,83,44,8,34.0,0
11355,0,0,53,10,25.0,0
11356,176,73,57,9,24.0,0
11357,169,68,44,33,48.0,0
11358,177,53,46,10,23.0,0
11359,171,0,51,16,31.0,0
11360,168,58,59,11,27.0,0
11361,184,63,44,20,37.0,0
11362,170,63,51,23,47.0,0
11363,180,68,62,8,23.0,0
11364,0,0,40,2017,,0
11365,170,68,57,2017,,0
11366,185,78,44,2017,40.0,0
11367,0,0,59,26,43.0,0
11368,174,73,53,7,,0
11369,169,68,46,7,39.0,0
11370,176,73,40,7,24.0,0
11371,170,63,55,10,31.0,0
11372,178,63,53,8,22.0,0
11373,175,68,66,17,31.0,0
11374,170,68,44,13,31.0,0
11375,0,0,44,2017,,1
11376,173,68,51,10,,0
11377,170,58,57,9,,0
11378,180,93,44,13,26.0,0
11379,165,58,62,8,30.0,0
11380,175,68,33,7,30.0,0
11381,0,0,51,10,,0
11382,177,73,40,7,40.0,0
11383,0,0,57,2017,,0
11384,161,0,33,8,,1
11385,0,0,33,2017,,0
11386,171,63,66,12,25.0,0
11387,0,0,57,2017,,0
11388,0,68,53,8,31.0,0
11389,168,58,55,9,26.0,0
11390,177,73,44,9,27.0,0
11391,177,0,62,8,38.0,0
11392,180,83,29,7,,0
11393,0,0,31,7,,0
11394,177,63,55,12,25.0,0
11395,0,0,59,9,34.0,0
11396,0,0,62,2017,,1
11397,0,0,66,15,33.0,0
11398,178,73,57,17,38.0,0
11399,182,63,53,9,32.0,0
11400,164,48,53,2017,,1
11401,176,63,62,5,,0
11402,178,0,57,8,23.0,1
11403,178,68,59,16,29.0,0
11404,177,100,59,9,,0
11405,180,73,57,13,34.0,0
11406,191,98,59,2017,30.0,0
11407,0,0,36,7,,0
11408,0,58,62,14,25.0,0
11409,0,0,46,15,,0
11410,182,68,51,7,36.0,0
11411,173,58,62,9,26.0,0
11412,165,63,44,15,29.0,0
11413,176,68,57,8,31.0,0
11414,182,78,51,36,54.0,0
11415,165,63,49,9,28.0,0
11416,186,73,44,8,31.0,0
11417,0,0,44,2017,,1
11418,180,63,64,8,23.0,0
11419,0,0,64,2017,28.0,0
11420,182,78,49,21,33.0,0
11421,0,73,49,10,36.0,0
11422,183,73,46,9,31.0,0
11423,0,0,59,8,,0
11424,190,68,53,9,27.0,0
11425,0,53,44,2017,25.0,0
11426,175,68,62,11,25.0,0
11427,177,58,36,7,34.0,0
11428,0,0,42,2017,,0
11429,0,0,53,2017,,0
11430,0,0,44,2017,,0
11431,172,63,59,26,40.0,0
11432,183,88,36,37,47.0,0
11433,182,83,59,17,33.0,0
11434,185,68,49,22,30.0,0
11435,0,0,44,7,34.0,0
11436,0,0,66,12,25.0,0
11437,0,73,40,8,,0
11438,183,78,44,8,32.0,0
11439,173,63,57,15,,0
11440,182,68,55,2017,31.0,0
11441,0,0,59,2017,,0
11442,182,78,55,2017,32.0,0
11443,168,0,64,2017,22.0,0
11444,182,78,36,9,38.0,0
11445,185,63,57,7,37.0,0
11446,0,0,40,7,,0
11447,173,58,55,9,34.0,0
11448,178,73,44,35,53.0,0
11449,0,0,44,2017,,0
11450,183,0,59,7,,0
11451,176,73,62,9,28.0,0
11452,0,0,36,8,35.0,0
11453,196,83,44,2017,,0
11454,0,73,64,9,25.0,0
11455,174,73,44,22,42.0,0
11456,0,0,55,14,,0
11457,177,63,62,2017,,0
11458,174,63,62,15,36.0,0
11459,0,0,44,9,28.0,1
11460,175,68,59,18,38.0,0
11461,180,63,46,7,26.0,0
11462,0,0,53,2017,,1
11463,0,68,44,9,40.0,0
11464,180,73,38,9,37.0,0
11465,0,0,62,2017,,0
11466,138,0,53,13,14.0,1
11467,179,68,44,14,38.0,0
11468,0,0,53,2017,,0
11469,173,0,49,2017,,0
11470,175,73,49,7,34.0,0
11471,0,73,59,8,,0
11472,172,58,57,34,34.0,0
11473,169,0,51,10,,0
11474,0,0,57,2017,,1
11475,179,68,53,9,27.0,0
11476,171,58,55,2017,28.0,1
11477,170,63,49,11,40.0,0
11478,0,0,62,2017,19.0,0
11479,181,88,33,23,,0
11480,175,68,51,7,31.0,0
11481,0,73,55,9,30.0,0
11482,179,68,51,7,32.0,0
11483,189,88,36,8,31.0,0
11484,0,0,51,2017,,0
11485,186,73,53,2017,32.0,0
11486,183,100,62,2017,,0
11487,174,100,53,17,39.0,0
11488,0,0,44,2017,,0
11489,189,78,49,9,,0
11490,0,0,62,2017,,0
11491,165,73,59,2017,34.0,0
11492,183,78,57,25,,0
11493,0,0,51,25,,0
11494,183,68,57,9,40.0,0
11495,164,58,53,2017,,0
11496,192,0,57,2017,41.0,0
11497,0,58,59,9,,0
11498,180,73,53,2017,29.0,0
11499,170,63,55,8,28.0,0
11500,174,78,49,19,41.0,0
11501,0,0,40,8,,0
11502,170,68,57,29,45.0,0
11503,0,0,36,2017,,0
11504,123,43,44,8,,0
11505,173,63,59,2017,,0
11506,175,68,53,2017,28.0,0
11507,180,63,49,2017,31.0,0
11508,0,0,55,7,,0
11509,0,0,49,33,50.0,0
11510,0,0,44,10,,0
11511,185,83,53,2017,,0
11512,0,0,51,9,,0
11513,173,73,51,8,,0
11514,163,48,57,18,34.0,1
11515,180,63,57,9,29.0,0
11516,170,63,49,2017,44.0,0
11517,171,58,49,16,46.0,0
11518,0,0,57,2017,,0
11519,175,68,59,2017,30.0,0
11520,181,68,55,7,,0
11521,0,0,42,2017,,1
11522,184,83,62,14,40.0,0
11523,184,68,44,2017,42.0,0
11524,0,0,66,20,36.0,0
11525,180,68,68,22,33.0,0
11526,180,73,21,7,29.0,0
11527,174,63,51,2017,,0
11528,187,63,53,7,23.0,0
11529,0,0,68,8,26.0,0
11530,172,73,55,18,45.0,0
11531,178,68,57,10,23.0,0
11532,171,63,53,34,50.0,0
11533,181,68,49,8,33.0,0
11534,186,78,40,9,,0
11535,255,68,64,2017,33.0,0
11536,178,63,62,2017,38.0,0
11537,185,68,57,9,26.0,0
11538,177,68,55,9,36.0,0
11539,173,0,59,2017,31.0,0
11540,158,53,57,8,28.0,1
11541,164,53,57,11,29.0,1
11542,0,0,53,16,38.0,0
11543,175,73,51,2017,,0
11544,180,73,49,8,28.0,0
11545,168,58,57,7,26.0,0
11546,173,63,62,9,29.0,0
11547,0,0,55,2017,,0
11548,170,63,57,11,27.0,0
11549,0,78,51,13,30.0,0
11550,170,53,57,11,,0
11551,0,0,55,2017,22.0,0
11552,0,58,57,11,27.0,0
11553,180,78,40,7,28.0,0
11554,176,63,40,2017,48.0,0
11555,175,68,57,15,30.0,0
11556,178,73,62,14,40.0,0
11557,0,0,49,2017,,0
11558,0,0,59,2017,,0
11559,168,53,55,7,45.0,1
11560,168,78,49,2017,,0
11561,183,73,51,10,32.0,0
